id,extra_features_lst,extra_features_count,abs,airbags,airconditioning,alarm,alloywheels,am/fmradio,analogeaircondition,anti-theftsystem,aux,backpowerwindows,bluetooth,cassetteradio,cdchanger,cdplayer,centrallock,closingmirrors,cruisecontrol,driverairbag,dvdplayer,ebd,electricchairs,electricmirrors,electronicwindow,eps,esp,fabricbrushes,foglight,foglights,frontpowerwindows,frontsensors,gps,intelligentparkingsystem,keyless,leatherseats,multifunction,navigationsystem,off-roadtyres,passengerairbag,powerlocks,powermirrors,powerseats,powersteering,powerwindows,premiumwheels/rims,rearcamera,rearspoiler,rearviewcamera,roofrack,sensors,sideairbag,startengine,steptronic,sunroof,tintedglass,touchactivateddoorlock,touchscreen,tractioncontrol,usb
4728,"['keyless' 'aux' 'abs' 'bluetooth' 'analogeaircondition' 'sensors'
 'powermirrors' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4729,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,"['aux' 'abs' 'bluetooth' 'usb' 'analogeaircondition' 'touchscreen'
 'electronicwindow' 'airbags']",8,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4735,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen' 'usb']",26,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
4737,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'sensors' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'rearviewcamera' 'roofrack' 'touchscreen' 'usb']",22,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
4738,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen' 'usb']",26,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
4739,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'sunroof' 'touchscreen' 'usb']",26,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
4742,"['abs' 'airconditioning' 'airbags' 'bluetooth' 'ebd' 'powerlocks'
 'powersteering' 'premiumwheels/rims' 'rearviewcamera']",9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4745,"['abs' 'am/fmradio' 'aux' 'foglights' 'leatherseats' 'powerlocks'
 'powermirrors' 'powerwindows' 'usb']",9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4747,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'aux' 'ebd' 'foglights'
 'leatherseats' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows']",12,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux'
 'cruisecontrol' 'foglights' 'keyless' 'sensors' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows' 'premiumwheels/rims']",15,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4749,"['airconditioning' 'am/fmradio' 'bluetooth' 'keyless' 'sensors'
 'powerlocks' 'powerwindows' 'rearviewcamera' 'touchscreen']",9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4757,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'sensors' 'powerlocks' 'powerseats' 'powersteering'
 'powerwindows' 'roofrack']",15,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4758,"['airconditioning' 'airbags' 'am/fmradio' 'powerlocks' 'powersteering'
 'powerwindows']",6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,['airconditioning' 'airbags' 'powerlocks' 'powerwindows'],4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'touchscreen' 'usb']",25,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
4761,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'cruisecontrol' 'ebd' 'foglights' 'keyless' 'leatherseats'
 'navigationsystem' 'off-roadtyres' 'sensors' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'roofrack' 'touchscreen' 'usb']",25,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
4762,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux'
 'cruisecontrol' 'ebd' 'navigationsystem' 'off-roadtyres' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows' 'premiumwheels/rims' 'usb']",16,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4764,"['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'foglights'
 'keyless' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'premiumwheels/rims' 'sunroof']",13,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4767,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,"['aux' 'keyless' 'bluetooth' 'abs' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4770,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,"['aux' 'keyless' 'bluetooth' 'abs' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4772,"['aux' 'abs' 'analogeaircondition' 'powermirrors' 'electronicwindow'
 'airbags']",6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,"['aux' 'keyless' 'bluetooth' 'abs' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4775,"['aux' 'keyless' 'bluetooth' 'abs' 'analogeaircondition' 'sensors'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4778,['aux' 'abs' 'analogeaircondition' 'electronicwindow' 'airbags'],5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,['analogeaircondition' 'airbags'],2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,['aux' 'abs' 'powermirrors' 'electronicwindow' 'airbags'],5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,"['aux' 'keyless' 'bluetooth' 'abs' 'usb' 'analogeaircondition'
 'powermirrors' 'electronicwindow' 'airbags']",9,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4791,"['airconditioning' 'am/fmradio' 'bluetooth' 'leatherseats' 'powerlocks'
 'powermirrors' 'powersteering' 'powerwindows']",8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,"['airconditioning' 'am/fmradio' 'aux' 'bluetooth' 'leatherseats'
 'powermirrors' 'powersteering' 'powerwindows']",8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,"['airconditioning' 'am/fmradio' 'bluetooth' 'leatherseats' 'powerlocks'
 'powersteering' 'powerwindows' 'rearviewcamera']",8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4794,"['abs' 'airconditioning' 'airbags' 'alarm' 'aux' 'bluetooth' 'foglights'
 'sensors' 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows'
 'roofrack' 'usb']",14,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4795,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'keyless' 'leatherseats' 'sensors' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'rearviewcamera' 'touchscreen' 'usb']",18,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4796,"['abs' 'airconditioning' 'airbags' 'foglights' 'keyless' 'leatherseats'
 'powerlocks' 'powermirrors' 'powersteering' 'powerwindows' 'usb']",11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4797,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'leatherseats' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'rearviewcamera' 'roofrack' 'touchscreen'
 'usb']",18,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
4798,"['airconditioning' 'alarm' 'am/fmradio' 'foglights' 'premiumwheels/rims'
 'usb']",6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4799,"['abs' 'airconditioning' 'am/fmradio' 'aux' 'bluetooth' 'foglights'
 'leatherseats' 'off-roadtyres' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims']",13,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,['abs' 'airconditioning' 'airbags' 'am/fmradio' 'aux' 'ebd' 'foglights'],7,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'keyless' 'sensors' 'powerlocks' 'powermirrors'
 'powersteering' 'powerwindows' 'premiumwheels/rims' 'rearviewcamera'
 'roofrack' 'usb']",19,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4805,"['abs' 'airconditioning' 'aux' 'bluetooth' 'powerlocks' 'powermirrors'
 'powerseats' 'powersteering' 'powerwindows' 'premiumwheels/rims'
 'rearviewcamera' 'touchscreen']",12,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4806,"['airconditioning' 'airbags' 'am/fmradio' 'bluetooth' 'keyless' 'sensors'
 'powerlocks' 'powermirrors' 'powerwindows']",9,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4807,"['abs' 'airconditioning' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'foglights' 'leatherseats' 'powerlocks' 'powermirrors' 'powersteering'
 'powerwindows' 'premiumwheels/rims' 'usb']",14,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4809,"['abs' 'airconditioning' 'airbags' 'alarm' 'am/fmradio' 'aux' 'bluetooth'
 'ebd' 'foglights' 'keyless' 'leatherseats' 'sensors' 'powerlocks'
 'powermirrors' 'powerseats' 'powersteering' 'powerwindows'
 'rearviewcamera' 'touchscreen' 'usb']",20,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4812,"['fabricbrushes' 'airconditioning' 'keyless' 'powersteering'
 'electricmirrors' 'leatherseats' 'backpowerwindows' 'frontpowerwindows'
 'cdplayer' 'aux' 'abs' 'driverairbag' 'passengerairbag' 'foglight'
 'alarm' 'centrallock']",16,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,"['electricmirrors' 'frontpowerwindows' 'backpowerwindows' 'aux' 'cdplayer'
 'abs' 'ebd' 'driverairbag' 'passengerairbag']",9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows' 'usb'
 'bluetooth' 'dvdplayer' 'aux' 'anti-theftsystem' 'abs' 'driverairbag'
 'ebd' 'passengerairbag' 'alloywheels' 'rearcamera' 'cruisecontrol'
 'alarm' 'centrallock' 'rearspoiler']",23,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
4815,"['powersteering' 'airconditioning' 'keyless' 'electricmirrors'
 'closingmirrors' 'backpowerwindows' 'tintedglass' 'frontpowerwindows'
 'multifunction' 'aux' 'cassetteradio' 'usb' 'dvdplayer' 'bluetooth'
 'cdplayer' 'abs' 'ebd' 'sensors' 'driverairbag' 'passengerairbag'
 'foglight' 'alarm' 'centrallock']",23,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4816,"['sunroof' 'fabricbrushes' 'airconditioning' 'powersteering'
 'intelligentparkingsystem' 'electricmirrors' 'keyless' 'closingmirrors'
 'leatherseats' 'frontpowerwindows' 'backpowerwindows' 'tintedglass'
 'bluetooth' 'cassetteradio' 'multifunction' 'cdchanger' 'dvdplayer'
 'cdplayer' 'aux' 'usb' 'frontsensors' 'sideairbag' 'ebd' 'abs' 'sensors'
 'eps' 'driverairbag' 'anti-theftsystem' 'passengerairbag' 'alloywheels'
 'foglight' 'centrallock' 'rearcamera' 'gps' 'rearspoiler' 'alarm'
 'cruisecontrol' 'powerseats']",38,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4817,"['airconditioning' 'powersteering' 'keyless' 'electricmirrors'
 'leatherseats' 'backpowerwindows' 'tintedglass' 'cdchanger' 'cdplayer'
 'aux' 'cassetteradio' 'abs' 'foglight' 'alarm' 'centrallock']",15,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4818,"['electricmirrors' 'closingmirrors' 'airconditioning' 'leatherseats'
 'keyless' 'touchscreen' 'powersteering' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'bluetooth' 'multifunction'
 'anti-theftsystem' 'abs' 'sensors' 'driverairbag' 'ebd' 'passengerairbag'
 'alloywheels' 'rearcamera' 'startengine' 'foglight' 'alarm' 'centrallock'
 'rearspoiler']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
4819,"['intelligentparkingsystem' 'electricmirrors' 'closingmirrors'
 'airconditioning' 'leatherseats' 'keyless' 'sunroof' 'powersteering'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'cassetteradio'
 'aux' 'cdchanger' 'usb' 'dvdplayer' 'bluetooth' 'multifunction' 'sensors'
 'sideairbag' 'abs' 'anti-theftsystem' 'frontsensors' 'eps' 'driverairbag'
 'ebd' 'passengerairbag' 'alloywheels' 'gps' 'rearspoiler' 'cruisecontrol'
 'alarm' 'foglight' 'centrallock' 'rearcamera' 'powerseats']",36,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
4820,"['powersteering' 'intelligentparkingsystem' 'electricmirrors'
 'airconditioning' 'closingmirrors' 'keyless' 'leatherseats'
 'frontpowerwindows' 'backpowerwindows' 'tintedglass' 'aux' 'usb'
 'bluetooth' 'multifunction' 'cdplayer' 'ebd' 'abs' 'anti-theftsystem'
 'sensors' 'driverairbag' 'passengerairbag' 'alloywheels' 'rearspoiler'
 'foglight' 'alarm' 'centrallock']",26,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4822,"['powersteering' 'airconditioning' 'electricmirrors' 'keyless'
 'leatherseats' 'intelligentparkingsystem' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'multifunction' 'usb'
 'cassetteradio' 'cdplayer' 'anti-theftsystem' 'abs' 'ebd' 'driverairbag'
 'passengerairbag' 'alloywheels' 'alarm' 'centrallock' 'foglight'
 'rearspoiler']",24,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4823,"['electricmirrors' 'closingmirrors' 'airconditioning' 'fabricbrushes'
 'keyless' 'powersteering' 'touchscreen' 'frontpowerwindows'
 'backpowerwindows' 'tintedglass' 'aux' 'usb' 'bluetooth' 'multifunction'
 'abs' 'anti-theftsystem' 'eps' 'esp' 'driverairbag' 'ebd'
 'passengerairbag' 'alloywheels' 'centrallock' 'foglight' 'alarm'
 'rearcamera' 'cruisecontrol']",27,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
4824,"['electricmirrors' 'closingmirrors' 'airconditioning' 'fabricbrushes'
 'keyless' 'powersteering' 'frontpowerwindows' 'backpowerwindows' 'usb'
 'bluetooth' 'dvdplayer' 'aux' 'abs' 'anti-theftsystem' 'driverairbag'
 'ebd' 'passengerairbag' 'alloywheels' 'cruisecontrol' 'centrallock'
 'alarm']",21,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
